"","Potency","MolWt","MolLogP","TPSA","RingCount","NumHeteroAtoms"
"20133",21.3313,378.424,4.7703,53.99,3,5
"20134",1.6944,296.351,3.6433,44.24,4,5
"20135",11.9955,298.358,3.8768,24.83,3,6
"20136",21.3313,311.337,2.99312,72.47,2,5
"20137",6.7456,334.375,2.7489,68.29,3,5
"20138",3.7933,285.324,3.5735,59.42,3,5
"20139",8.4921,279.299,4.3644,67.07,3,5
"20140",10.691,271.36,3.6796,31.23,2,3
"20141",6.012,312.304,2.92342,83.28,3,7
"20142",16.9441,262.334,2.4037,44.12,2,5
"20143",13.4591,260.34,4.30622,38.91,3,2
"20144",19.0115,255.273,2.6919,59.42,2,4
"20145",15.1014,268.729,2.4012,67.77,2,7
"20146",8.4921,308.406,4.29972,41.99,3,4
"20147",16.9441,310.216,4.00022,29.1,2,4
"20148",8.4921,332.739,3.679,64.99,3,6
"20149",6.7456,308.337,2.8691,63.35,4,5
"20150",9.5283,356.179,5.1822,81.24,4,6
"20151",23.9341,360.442,5.0603,66.91,4,6
"20152",1.5101,346.324,0.9783,130.77,3,10
"20153",15.1014,260.362,3.57464,41.99,2,4
"20154",13.4591,324.405,4.5923,55.13,3,5
"20155",0.7569,224.303,3.8922,17.07,2,1
"20156",0.0757,324.332,3.4422,72.83,3,5
"20157",2.6855,300.289,2.0829,72.63,3,6
"20158",15.1014,336.391,2.8257,62.55,3,5
"20159",0.9528,319.408,3.57,28.6,4,4
"20160",11.9955,280.396,4.81873,20.72,3,3
"20161",15.1014,347.842,3.2506,46.61,2,5
"20162",6.7456,292.382,3.75724,44.89,3,3
"20163",5.3582,314.435,4.1747,41.99,3,5
"20164",4.2562,258.306,2.58012,70.67,3,6
"20165",0.1901,267.288,2.8238,67.01,3,5
"20166",3.0131,255.252,2.9543,57.78,3,5
"20167",6.7456,370.408,4.6624,61.31,4,5
"20168",23.9341,383.379,1.6766,114.28,3,8
"20169",23.9341,295.169,3.3609,41.99,2,5
"20170",1.0691,269.329,3.25202,54.88,3,5
"20171",16.9441,302.399,3.80834,61.96,2,5
"20172",1.5101,303.774,3.90542,54.88,3,6
"20173",23.9341,328.843,3.9453,36.1,3,4
"20174",2.6855,273.242,3.0934,57.78,3,6
"20175",15.1014,333.409,2.3364,63.68,2,6
"20176",19.0115,373.412,4.404,75.48,4,6
"20177",19.0115,317.436,4.98562,29.02,4,3
"20178",16.9441,269.3,2.9067,55.4,2,4
"20179",11.9955,283.327,3.0445,55.4,2,4
"20180",19.0115,236.296,1.5278,50.69,2,5
"20181",19.0115,255.346,3.0424,43.84,3,4
"20182",10.691,347.187,3.9773,41.46,2,5
"20183",15.1014,285.299,2.5698,59,3,5
"20184",8.4921,270.357,3.3887,33.62,3,4
"20185",1.5101,236.274,3.5908,52.05,3,3
"20186",1.9012,295.294,3.72222,60.7,4,5
"20187",11.9955,273.723,3.09758,57.94,2,5
"20188",16.9441,332.359,4.3807,78.43,3,5
"20189",13.4591,425.912,5.2084,48,3,6
"20190",4.2562,316.213,3.3485,38.25,3,7
"20191",11.9955,230.336,3.81094,24.39,2,3
"20192",10.691,258.346,3.46702,41.99,3,4
"20193",21.3313,345.449,3.50952,85.08,3,7
"20194",13.4591,284.334,2.8225,32.34,3,4
"20195",16.9441,421.478,4.21362,92.51,4,8
"20196",7.5686,358.397,5.06412,64.36,4,5
"20197",5.3582,262.312,3.79552,41.99,3,3
"20198",21.3313,330.431,3.7978,23.55,4,3
"20199",8.4921,291.347,3.79722,46.17,2,5
"20200",9.5283,384.457,4.0171,69.68,3,7
"20201",13.4591,314.348,3.8772,70.67,4,5
"20202",4.7755,303.206,3.52782,41.99,2,6
"20203",16.9441,331.799,3.76292,55.4,2,5
"20204",16.9441,253.227,3.1075,37.81,2,6
"20205",0.3013,263.296,3.7977,49.33,3,3
"20206",9.5283,291.709,3.0918,46.17,2,5
"20207",8.4921,268.316,2.98382,42.85,3,4
"20208",16.9441,326.19,2.6647,55.4,2,5
"20209",9.5283,382.807,3.2316,93.54,3,8
"20210",23.9341,299.113,3.8756,65.26,2,7
"20211",15.1014,329.812,4.05558,64.92,2,6
"20212",9.5283,302.418,2.7264,49.41,2,4
"20213",16.9441,314.366,3.87582,64.36,3,6
"20214",8.4921,320.348,3.9926,70.92,3,5
"20215",9.5283,266.797,3.9288,15.6,3,4
"20216",16.9441,350.827,2.7284,89.26,3,7
"20217",21.3313,301.415,3.9121,49.94,3,5
"20218",10.691,368.414,3.3786,98.49,3,7
"20219",15.1014,319.408,3.88462,47.25,3,4
"20220",8.4921,356.809,4.31912,60.45,4,6
"20221",1.3459,252.364,3.32772,41.99,2,5
"20222",7.5686,263.344,3.59282,37.81,3,3
"20223",16.9441,282.13,3.34412,54.88,2,6
"20224",1.0691,328.322,4.0673,59.4,3,7
"20225",13.4591,271.389,4.5018,40.71,3,4
"20226",13.4591,373.522,3.4518,53.51,3,6
"20227",15.1014,249.266,1.1714,66.84,2,5
"20228",16.9441,292.429,3.1783,32.67,2,5
"20229",10.691,249.273,2.53848,57.41,3,4
"20230",13.4591,308.725,2.2988,88.86,2,8
"20231",21.3313,330.413,2.3685,68.09,3,7
"20232",11.9955,288.416,4.51362,41.99,3,4
"20233",13.4591,317.391,3.6825,70.42,3,6
"20234",13.4591,305.337,3.4455,71.09,3,5
"20235",23.9341,289.231,3.8385,24.92,3,5
"20236",23.9341,422.312,3.0806,61.88,3,8
"20237",11.9955,440.452,3.9766,112.57,3,9
"20238",13.4591,361.239,3.51612,58.2,2,5
"20239",16.9441,420.484,4.1832,58.64,3,6
"20240",16.9441,271.345,2.8368,58.04,3,5
"20241",10.691,274.267,2.538,41.46,2,7
"20242",19.0115,301.392,4.2868,50.19,3,5
"20243",0.0151,395.393,1.3431,123.2,3,11
"20244",15.1014,321.367,3.9866,38.33,5,5
"20245",19.0115,274.323,4.24068,48.81,3,3
"20246",19.0115,317.414,3.80752,63.58,2,6
"20247",10.691,473.573,4.3884,79.9,3,7
"20248",16.9441,328.755,3.4709,64.35,3,6
"20249",8.4921,283.4,4.4517,40.71,3,4
"20250",7.5686,318.424,4.7634,50.17,3,4
"20251",9.5283,435.505,4.30582,92.51,4,8
"20252",16.9441,300.305,3.4139,34.89,2,7
"20253",15.1014,360.385,4.2781,51.22,3,7
"20254",16.9441,338.329,3.6803,34.59,3,7
"20255",13.4591,279.295,4.01522,63.33,3,4
"20256",5.3582,350.378,3.0177,85.7,3,7
"20257",5.3582,333.21,4.3111,41.99,3,5
"20258",15.1014,276.317,1.6143,60.66,2,6
"20259",4.2562,317.595,3.8113,41.99,2,6
"20260",16.9441,241.319,2.8643,51.8,3,4
"20261",7.5686,260.362,3.7682,41.99,3,4
"20262",2.3934,303.793,4.0374,48.72,2,5
"20263",16.9441,282.181,3.9679,29.1,2,3
"20264",23.9341,309.46,3.4149,54.88,5,6
"20265",0.6746,330.434,4.23352,63.08,3,6
"20266",7.5686,289.404,2.745,36.44,3,5
"20267",16.9441,273.288,2.85752,79.54,2,5
"20268",26.8545,325.393,2.4725,76.71,2,6
"20269",15.1014,268.316,2.9398,58.2,2,4
"20270",0.0953,251.289,3.12362,57.78,3,4
"20271",16.9441,374.421,4.9138,79.29,4,6
"20272",4.7755,262.265,3.2807,55.13,3,6
"20273",15.1014,303.431,2.991,36.44,3,5
"20274",13.4591,274.345,2.36174,62.82,2,5
"20275",15.1014,331.485,3.5534,36.44,3,5
"20276",10.691,238.337,3.07374,41.99,2,5
"20277",21.3313,368.3,3.5075,36.44,3,6
"20278",13.4591,347.484,3.5338,45.67,3,6
"20279",6.012,270.719,3.6417,45.75,3,4
"20280",3.0131,271.32,2.3197,74.85,2,5
"20281",15.1014,256.305,4.0112,25.78,3,4
"20282",16.9441,307.444,3.8098,54.88,2,6
"20283",1.3459,312.35,3.861,63.45,3,6
"20284",1.3459,350.344,3.6347,58.12,3,8
"20285",0.1346,324.428,3.7284,58.12,3,5
"20286",0.9528,318.275,2.5973,63.6,3,6
"20287",0.2393,364.371,3.8807,58.12,3,8
"20288",0.5358,272.329,3.75844,55.13,3,5
"20289",10.691,299.33,3.5965,54.88,3,6
"20290",11.9955,323.849,3.3984,36.44,3,6
"20291",6.012,321.421,3.2742,36.44,3,6
"20292",15.1014,354.273,3.1174,36.44,3,6
"20293",0.5358,303.268,3.4166,67.01,3,7
"20294",10.691,337.876,3.7885,36.44,3,6
"20295",4.2562,358.441,4.87590000000001,53.43,4,4
"20296",4.7755,340.404,4.06822,68.29,3,6
"20297",8.4921,284.34,3.5572,51.22,3,5
"20298",15.1014,349.39,3.5598,73.34,3,6
"20299",13.4591,383.835,4.2132,73.34,3,7
"20300",9.5283,324.428,3.7284,58.12,3,5
"20301",10.691,273.332,3.1775,63.37,5,4
"20302",4.7755,280.255,3.4198,55.13,3,7
"20303",4.7755,268.268,3.1742,59.67,3,4
"20304",1.0691,264.284,3.2218,66.24,3,4
"20305",2.1331,383.267,3.07532,60.66,2,7
"20306",19.0115,245.257,2.9743,53.16,2,5
"20307",16.9441,247.294,1.9022,55.4,2,4
"20308",0.12,295.342,3.6024,67.01,3,5
"20309",0.6746,322.361,2.45192,60.66,2,7
"20310",15.1014,280.418,3.40939,37.79,3,5
"20311",16.9441,307.806,4.17372,47.04,3,6
"20312",1.6944,258.39,4.5547,24.92,3,3
"20313",13.4591,304.393,4.7846,41.99,3,3
"20314",23.9341,257.318,3.4435,47.04,3,5
"20315",7.5686,444.487,5.1885,78.91,4,7
"20316",6.7456,325.416,2.2439,61.36,3,6
"20317",21.3313,369.808,3.8231,73.34,3,7
"20318",7.5686,252.726,3.35722,41.99,2,5
"20319",2.6855,267.328,3.6401,41.82,3,3
"20320",19.0115,220.272,1.9176,56.06,2,4
"20321",9.5283,292.747,4.10342,55.13,3,6
"20322",1.3459,293.366,4.0203,46.17,3,3
"20323",15.1014,340.246,2.7273,36.44,3,6
"20324",15.1014,241.294,4.00122,59.97,2,4
"20325",13.4591,317.458,3.3074,36.44,3,5
"20326",16.9441,372.559,4.1979,32.34,3,5
"20327",13.4591,451.548,3.41784,92.5,4,8
"20328",13.4591,282.343,2.4623,51.22,2,4
"20329",16.9441,377.831,4.4321,65.79,4,6
"20330",9.5283,358.756,4.8833,74.83,3,7
"20331",0.006,350.447,3.39984,81.76,3,6
"20332",3.0131,284.34,2.9742,65.21,3,5
"20333",21.3313,399.497,3.3202,71.53,3,8
"20334",16.9441,307.806,4.17372,47.04,3,6
"20335",15.1014,263.337,2.8151,38.77,2,4
"20336",16.9441,266.753,3.28612,41.99,2,5
"20337",15.1014,277.323,3.90022,39.19,3,3
"20338",11.9955,475.526,4.2134,110.52,4,9
"20339",0.0076,236.223,1.17292,72.83,2,5
"20340",10.691,259.28,3.1291,38.33,2,4
"20341",19.0115,249.317,3.37092,41.57,3,3
"20342",9.5283,233.271,2.4146,58.74,2,5
"20343",10.691,311.356,3.87252,33.45,3,4
"20344",1.3459,357.362,1.6775,94.09,3,7
"20345",0.5358,310.401,3.4824,58.12,3,5
"20346",19.0115,303.159,3.4293,33.62,3,4
"20347",21.3313,263.793,4.3673,12.03,3,3
"20348",15.1014,296.208,4.27632,29.1,2,3
"20349",10.691,321.38,3.99544,73.99,3,5
"20350",3.3808,327.181,4.2496,41.99,3,4
"20351",7.5686,250.279,2.0259,60.45,3,6
"20352",0.1069,265.316,3.3776,57.78,3,4
"20353",0.7569,252.269,3.0509,46.53,3,3
"20354",15.1014,283.396,4.1495,29.1,3,3
"20355",6.7456,297.276,3.6594,42.24,2,6
"20356",11.9955,363.421,2.9329,79.71,3,7
"20357",21.3313,343.408,2.6705,82.27,3,7
"20358",15.1014,296.757,3.8182,41.99,3,4
"20359",0.6012,279.295,3.367,52.33,3,4
"20360",0.019,316.426,3.3925,51.22,2,5
"20361",19.0115,306.361,4.21414,54.37,3,3
"20362",23.9341,331.199,2.0184,67.43,2,7
"20363",13.4591,294.379,4.031,34.15,3,4
"20364",2.1331,305.337,3.19208,75.01,2,5
"20365",15.1014,289.179,3.2194,41.99,2,6
"20366",13.4591,282.346,2.6336,68.29,2,7
"20367",10.691,307.393,4.186,32.7,3,3
"20368",6.7456,223.257,1.3531,69.4,3,6
"20369",4.7755,330.395,3.43944,68.52,4,6
"20370",21.3313,364.376,3.4795,67.43,3,6
"20371",19.0115,276.317,2.4314,68.29,3,6
"20372",16.9441,259.305,3.0375,47.89,2,4
"20373",13.4591,391.452,3.8857,91.92,4,7
"20374",13.4591,327.478,4.81766,38.67,3,5
"20375",10.691,392.436,4.1506,89.27,4,7
"20376",23.9341,392.436,4.1506,89.27,4,7
"20377",10.691,338.319,3.3722,89.8,4,7
"20378",16.9441,246.335,3.26164,41.99,3,4
"20379",16.9441,307.422,4.0884,28.16,3,4
"20380",3.3808,292.722,2.30502,71.33,2,6
"20381",7.5686,266.329,3.01198,53.98,3,5
"20382",23.9341,391.452,3.8857,91.92,4,7
"20383",16.9441,276.38,3.3877,45.06,2,4
"20384",16.9441,445.968,4.7531,68.54,3,7
"20385",2.3934,252.269,3.4686,39.44,3,3
"20386",23.9341,238.242,3.1656,50.44,3,3
"20387",15.1014,354.358,3.445,74.97,3,6
"20388",6.012,270.357,3.917,34.15,3,4
"20389",19.0115,313.378,3.3705,57.61,3,5
"20390",2.3934,410.539,4.0413,67.43,3,6
"20391",23.9341,324.332,3.4003,65.74,3,5
"20392",15.1014,283.356,3.56044,54.88,3,5
"20393",10.691,292.407,4.63924,24.92,3,3
"20394",1.9012,324.332,3.4364,65.74,3,5
"20395",1.1995,281.355,3.8263,38.33,3,3
"20396",5.3582,292.747,4.10342,55.13,3,6
"20397",16.9441,294.329,3.3464,41.99,3,4
"20398",9.5283,234.299,2.2206,45.06,2,4
"20399",0.4775,366.373,2.4107,89.65,4,7
"20400",10.691,331.441,4.64834,38.67,3,6
"20401",11.9955,341.392,3.4746,73.34,3,7
"20402",11.9955,278.402,2.9404,32.67,2,5
"20403",23.9341,281.363,3.59674,55.63,3,5
"20404",15.1014,509.47,3.8026,74.77,4,9
"20405",1.3459,428.579,4.2008,67.43,3,7
"20406",11.9955,391.452,3.8857,91.92,4,7
"20407",16.9441,257.318,3.4435,47.04,3,5
"20408",11.9955,476.323,3.592,74.3,3,8
"20409",6.012,259.29,2.84502,68.02,3,6
"20410",19.0115,316.382,2.7708,73.58,3,6
"20411",23.9341,380.47,3.0341,75.19,3,9
"20412",16.9441,312.373,2.3403,67.35,3,6
"20413",19.0115,418.538,3.9656,75.19,3,8
"20414",1.6944,357.479,3.6932,64.11,3,6
"20415",10.691,346.364,2.2818,97.75,3,8
"20416",8.4921,398.46,3.1732,75.19,3,10
"20417",0.0269,490.556,4.94630000000001,98.08,4,8
"20418",3.0131,449.598,2.125,71.11,3,9
"20419",7.5686,327.296,3.3366,121.57,2,8
"20420",6.7456,321.423,3.8849,66.4,3,6
"20421",15.1014,328.412,3.127,71.34,2,5
"20422",6.7456,210.236,3.077,52.05,3,3
"20423",16.9441,339.439,2.929,71.09,2,5
"20424",9.5283,340.752,2.55352,131.67,2,11
"20425",6.7456,350.334,2.9735,106.6,3,8
"20426",16.9441,339.439,2.929,71.09,2,5
"20427",16.9441,233.292,2.5699,52.32,2,4
"20428",9.5283,423.513,4.5405,81.71,3,7
"20429",0.6746,278.267,3.0419,79.12,4,5
"20430",23.9341,397.46,2.862,91.16,4,9
"20431",13.4591,261.321,2.5203,47.56,3,4
"20432",21.3313,358.401,3.4879,83.45,3,6
"20433",0.9528,217.271,3.806,12.89,4,1
"20434",8.4921,292.36,2.78604,60.45,2,6
"20435",8.4921,241.25,2.2258,74.58,2,5
"20436",15.1014,279.299,2.6374,77.48,3,5
"20437",7.5686,455.47,4.3811,110.11,4,8
"20438",15.1014,325.368,3.5571,81.16,3,6
"20439",15.1014,352.416,2.3002,83.98,3,9
"20440",5.3582,330.3,1.1762,146.77,2,9
"20441",11.9955,368.871,2.8145,83.98,3,9
"20442",16.9441,339.395,4.1181,81.16,3,6
"20443",15.1014,320.352,2.8902,86.35,3,6
"20444",21.3313,362.744,2.6547,78.87,3,8
"20445",3.3808,284.267,2.7226,75.99,3,5
"20446",3.0131,255.252,3.4129,50.42,3,5
"20447",9.5283,270.719,3.486,37.79,3,4
"20448",15.1014,320.146,2.3136,74.58,2,6
"20449",15.1014,308.293,2.5071,92.42,3,6
"20450",0.8492,298.274,2.891,90.7,2,9
"20451",0.4256,320.304,3.34292,96.19,4,6
"20452",16.9441,257.293,1.5435,67.01,3,5
"20453",19.0115,255.321,2.3135,57.78,3,4
"20454",15.1014,408.376,3.1953,67.87,3,9
"20455",16.9441,411.487,2.7357,98.14,3,9
"20456",5.3582,290.75,3.6674,55.13,3,5
"20457",8.4921,284.359,3.7463,46.34,3,4
"20458",11.9955,264.328,4.03704,44.89,3,3
"20459",5.3582,334.375,4.40104,71.34,3,5
"20460",9.5283,270.332,3.3578,46.34,3,4
"20461",4.7755,416.458,4.03194,84.81,5,7
"20462",11.9955,447.469,3.6695,112.78,3,11
"20463",10.691,397.434,4.3799,83.81,4,6
"20464",21.3313,312.3,2.2957,58.64,3,6
"20465",4.7755,451.822,5.0125,126.25,4,10
"20466",8.4921,334.194,4.424,50.19,3,5
"20467",1.6944,293.282,4.054,95.14,3,6
"20468",4.7755,320.146,2.3136,74.58,2,6
"20469",11.9955,374.78,2.5242,88.1,3,8
"20470",7.5686,368.393,3.1495,108.59,3,8
"20471",26.8545,416.389,3.4463,113.01,4,8
"20472",11.9955,329.743,4.94892,98.04,3,7
"20473",15.1014,446.937,4.2682,86.71,3,9
"20474",2.6855,298.273,3.00927,86.32,3,6
"20475",26.8545,312.35,2.6817,78.43,3,6
"20476",2.3934,340.206,2.75442,88.53,2,8
"20477",0.2685,386.363,3.4377,103.78,4,7
"20478",10.691,330.2,3.29872,88.53,2,9
"20479",23.9341,257.249,2.7464,87.76,2,6
"20480",19.0115,389.363,3.5663,120.77,3,7
"20481",19.0115,422.849,4.0685,84.81,5,8
"20482",10.691,430.409,0.6473,138.82,4,9
"20483",0.2393,269.304,3.8662,65.26,2,5
"20484",6.012,279.299,2.6374,77.48,3,5
"20485",1.6944,337.335,1.786,106.92,3,7
"20486",16.9441,280.331,3.1349,59.29,3,5
"20487",10.691,446.937,4.2682,86.71,3,9
"20488",19.0115,327.387,5.05442,58.04,4,4
"20489",16.9441,313.744,3.2908,77.48,3,6
"20490",8.4921,297.339,3.65149,70.92,3,6
"20491",5.3582,416.458,4.03194,84.81,5,7
"20492",0.9528,269.26,2.9423,70.19,3,6
"20493",23.9341,289.382,3.3753,42.15,4,3
"20494",13.4591,278.315,2.514,83.27,3,5
"20495",6.012,374.396,4.2469,80.15,4,6
"20496",6.7456,472.544,3.632,105.17,3,10
"20497",26.8545,330.391,1.4139,105.4,2,10
"20498",26.8545,374.352,3.1062,99.85,4,7
"20499",15.1014,342.376,2.42792,71.78,3,7
"20500",0.9528,305.333,3.7072,59.42,4,4
"20501",9.5283,325.408,4.23152,70.16,3,4
"20502",0.0757,259.378,3.4414,29.02,3,4
"20503",0.3793,384.413,2.3176,96.89,3,8
"20504",4.7755,280.327,3.76632,58.14,3,4
"20505",9.5283,341.378,3.3326,122.29,5,7
"20506",21.3313,381.263,4.35642,82.29,3,8
"20507",16.9441,298.773,3.7938,44.89,3,4
"20508",21.3313,369.42,5.48742,59.42,4,4
"20509",8.4921,366.373,2.20222,93.73,3,7
"20510",15.1014,352.346,1.8938,93.73,3,7
"20511",8.4921,269.26,1.5742,72.81,3,6
"20512",3.0131,327.365,3.66009,80.15,3,7
"20513",5.3582,295.755,2.64532,88.53,2,8
"20514",0.3793,415.118,4.22687,50.78,3,7
"20515",5.3582,282.259,2.20172,101.78,3,7
"20516",19.0115,375.34,2.1861,124.75,4,8
"20517",10.691,332.425,3.103,62.13,3,6
"20518",13.4591,348.266,3.68029,34.82,3,7
"20519",4.7755,411.443,2.20282,136.8,3,10
"20520",15.1014,292.294,2.7917,83.05,3,5
"20521",7.5686,248.307,1.63792,58.2,2,5
"20522",0.5358,296.326,3.5045,70.92,2,5
"20523",4.7755,340.295,2.51,127.22,3,9
"20524",9.5283,373.459,3.97632,95.34,3,8
"20525",19.0115,320.348,4.1348,60.45,3,5
"20526",3.7933,334.759,3.7013,59.06,3,7
"20527",0.8492,362.385,4.6078,87.66,3,6
"20528",6.7456,289.272,3.0498,98.27,3,8
"20529",23.9341,266.098,2.4245,57.78,2,5
"20530",16.9441,363.218,1.7233,111.11,2,10
"20531",10.691,373.412,3.7985,90.79,3,6
"20532",16.9441,269.304,3.289,70.23,2,5
"20533",15.1014,260.318,2.05332,62.82,2,5
"20534",11.9955,253.714,2.75222,54.88,2,6
"20535",15.1014,297.27,1.0508,97.27,3,7
"20536",10.691,418.452,2.9134,120.08,3,10
"20537",8.4921,264.672,1.9872,90.63,2,7
"20538",5.3582,305.381,3.267,39.6,4,4
"20539",21.3313,367.386,2.1793,106.92,3,8
"20540",0.2685,338.319,2.253,103.78,3,7
"20541",2.6855,350.374,3.62054,88.41,3,6
"20542",26.8545,290.294,3.8268,41.99,3,6
"20543",16.9441,262.334,2.80432,62.22,2,5
"20544",1.0691,371.231,4.1294,68.52,4,8
"20545",15.1014,282.295,3.48262,59.67,3,4
"20546",0.4256,340.184,3.2892,69.1,4,6
"20547",2.1331,306.321,4.182,78.43,3,5
"20548",4.7755,294.763,2.70672,62.82,2,6
"20549",10.691,309.281,3.7485,108.02,3,7
"20550",16.9441,325.252,3.328,98.27,3,10
"20551",4.7755,227.292,2.9405,51.8,3,4
"20552",2.6855,286.331,3.99612,41.99,3,5
"20553",19.0115,316.342,1.4626,117.94,3,8
"20554",13.4591,317.326,3.66664,98.27,3,8
"20555",4.2562,286.352,3.66822,54.37,2,4
"20556",11.9955,310.401,3.4824,58.12,3,5
"20557",9.5283,422.08,4.3064,70.4,3,7
"20558",0.1346,333.318,4.9991,63.33,4,5
"20559",13.4591,280.331,2.8812,61.02,3,5
"20560",0.9528,329.381,3.9575,72.48,3,7
"20561",5.3582,357.391,2.5022,94.17,3,8
"20562",5.3582,266.256,3.1018,76.22,3,5
"20563",7.5686,307.172,3.4141,45.75,3,5
"20564",0.6012,313.338,2.45998,84.24,3,7
"20565",13.4591,322.311,4.5674,41.99,3,7
"20566",13.4591,405.479,4.0268,91.92,4,7
"20567",0.0757,280.348,4.7803,37.3,3,3
"20568",1.0691,270.267,3.346,69.81,3,6
"20569",10.691,295.298,2.34148,95.24,2,6
"20570",19.0115,280.279,3.0435,63.6,3,4
"20571",2.6855,304.375,2.8154,88.12,2,7
"20572",1.3459,366.399,2.7268,114.18,3,10
"20573",16.9441,442.83,4.8511,97.22,3,9
"20574",16.9441,294.357,1.652,51.13,3,7
"20575",11.9955,302.736,3.8212,41.46,2,5
"20576",10.691,329.381,2.35224,74.08,3,7
"20577",13.4591,341.363,3.40254,96.46,2,6
"20578",2.3934,264.284,3.1927,62.22,3,4
"20579",16.9441,418.565,4.0368,67.34,3,8
"20580",4.7755,360.312,4.05982,65.74,3,7
"20581",7.5686,278.308,3.78442,81.47,2,6
"20582",0.1346,337.287,2.458,94.42,4,7
"20583",16.9441,368.414,2.9589,109.49,3,7
"20584",10.691,265.316,3.43204,57.78,3,4
"20585",23.9341,309.413,2.7494,35.58,3,4
"20586",13.4591,261.284,2.867,50.68,4,4
"20587",15.1014,345.424,3.6019,75.44,3,7
"20588",10.691,255.277,2.6159,74.58,2,5
"20589",0.6746,285.328,3.2376,81.15,3,6
"20590",0.7569,397.434,4.2616,94.31,4,6
"20591",0.12,306.774,3.399,54.98,3,6
"20592",11.9955,381.378,5.4113,59.42,4,6
"20593",6.012,250.301,3.29672,45.75,3,3
"20594",0.9528,332.355,4.1993,63.6,3,4
"20595",10.691,250.664,2.7151,50.17,2,6
"20596",0.0757,321.384,2.5043,73.64,3,6
"20597",16.9441,346.368,2.3533,127.69,2,9
"20598",23.9341,342.782,3.5225,63.35,4,6
"20599",15.1014,361.379,1.0873,106.09,3,9
"20600",16.9441,328.349,2.86722,103.28,3,7
"20601",6.012,279.299,4.3644,67.07,3,5
"20602",5.3582,330.369,2.75682,96.97,3,8
"20603",0.0757,290.322,3.984,61.69,3,4
"20604",13.4591,252.289,3.78072,24.39,2,5
"20605",1.9012,300.408,3.97359,37.79,3,5
"20606",10.691,373.459,3.97632,95.34,3,8
"20607",10.691,360.167,4.7496,98.04,3,7
"20608",6.7456,355.419,3.5533,80.32,3,7
"20609",2.3934,270.317,2.64702,67.77,3,6
"20610",16.9441,309.325,2.73158,95.24,2,6
"20611",2.3934,316.158,3.5777,57.78,3,5
"20612",0.3381,350.33,2.70168,108.65,3,7
"20613",8.4921,370.862,2.65432,95.16,2,9
"20614",19.0115,348.453,2.46952,83.98,3,8
"20615",10.691,252.251,1.99502,92.43,2,7
"20616",15.1014,418.504,2.1922,111.03,3,11
"20617",5.3582,352.416,2.3002,83.98,3,9
"20618",7.5686,370.406,2.4393,83.98,3,10
"20619",1.1995,364.452,2.1697,93.21,3,9
"20620",15.1014,352.416,2.3002,83.98,3,9
"20621",15.1014,402.454,3.9327,99.66,3,7
"20622",5.3582,364.452,2.1697,93.21,3,9
"20623",23.9341,259.261,2.84694,79.54,2,5
"20624",0.0054,456.528,1.388,119.31,4,11
"20625",11.9955,387.483,4.5614,71.09,3,5
"20626",5.3582,342.738,3.976,73.59,4,7
"20627",3.0131,406.467,3.2296,84.42,4,8
"20628",1.0691,272.329,3.75844,55.13,3,5
"20629",5.3582,256.305,3.014,55.13,3,4
"20630",15.1014,301.298,2.4414,66.02,3,6
"20631",0.0239,440.547,4.2738,66.82,4,6
"20632",23.9341,403.334,6.46512,34.48,4,6
"20633",13.4591,339.398,4.2244,47.78,4,4
"20634",8.4921,337.423,3.0802,70.56,2,5
"20635",2.3934,304.349,4.1006,54.6,3,4
"20636",5.3582,375.403,4.15032,70.56,3,6
"20637",15.1014,258.277,2.44762,74.83,2,5
"20638",2.6855,421.84,4.0849,89.02,4,8
"20639",0.6746,373.412,3.71682,90.79,3,6
"20640",7.5686,419.436,2.7932,106.28,3,10
"20641",10.691,407.22,2.6984,89.38,3,8
"20642",0.9528,287.359,3.2869,51.47,2,4
"20643",3.3808,324.38,4.0042,55.57,4,5
"20644",5.3582,324.38,3.8617,55.57,4,5
"20645",7.5686,338.407,4.3943,55.57,4,5
"20646",11.9955,361.445,4.6594,63.25,4,5
"20647",2.6855,328.799,4.6506,46.34,4,5
"20648",1.9012,324.38,4.0058,55.57,4,5
"20649",8.4921,380.444,3.4724,67.87,4,6
"20650",0.0213,486.569,3.28306,86.96,4,10
"20651",5.3582,263.406,3.4273,20.31,2,3
"20652",1.9012,300.701,3.2695,64.35,4,6
"20653",23.9341,355.35,1.304,98.25,3,8
"20654",4.7755,417.465,2.7992,100.02,3,7
"20655",16.9441,410.474,2.1841,92.26,3,8
"20656",23.9341,358.467,2.4744,73.8,2,7
"20657",23.9341,429.954,4.4621,70.56,3,8
"20658",2.3934,375.403,4.15032,70.56,3,6
"20659",3.0131,401.422,3.73992,89.02,4,7
"20660",16.9441,359.385,3.5066,86.85,4,6
"20661",21.3313,421.247,3.0885,89.38,3,8
"20662",7.5686,472.089,3.1579,100.38,3,9
"20663",19.0115,330.453,3.72422,55.13,3,5
"20664",16.9441,401.444,3.43482,110.53,3,9
"20665",15.1014,482.539,2.9319,118.97,4,10
"20666",11.9955,332.349,0.6203,137.11,3,11
"20667",15.1014,350.418,4.8034,64.36,3,5
"20668",11.9955,403.526,3.97074,54.46,4,5
"20669",21.3313,494.551,4.96912,87.38,5,8
"20670",15.1014,436.533,4.05942,67.87,5,7
"20671",15.1014,393.512,3.46792,52.65,4,6
"20672",13.4591,313.422,4.24202,29.54,4,4
